latS,lonW,latin,count
60,6,Cinclus cinclus,3734
60,6,Sitta europaea,3722
60,6,Turdus iliacus,3698
60,6,Mergus serrator,3190
60,6,Pyrrhula pyrrhula,3109
60,6,Tringa totanus,3085
60,6,Poecile montanus,3053
60,6,Turdus philomelos,2954
60,6,Pluvialis apricaria,2919
60,6,Acanthis flammea,2914
60,6,Mergus merganser,2887
60,6,Phalacrocorax carbo,2794
60,6,Hirundo rustica,2616
60,6,Cygnus cygnus,2554
60,6,Delichon urbicum,2458
