id,lokalitet,hovedlokalitet,kommune,fylke,lat,lon,count,observers,radius,geometry,public,mine,super
6058075,Gravfält vid Kumla,Kumla gård,Trosa,,58.966061,17.505928,0,0,50,,1,0,0
6062535,Västra Storbäcken,Mittådalen,Härjedalen,,62.691316,12.723953,0,0,400,,1,0,0
6066579,Vårbroddstigen,Ängstugeområdet,Nyköping,,58.749309,17.072203,0,0,75,,1,0,0
6074321,Holmsund,"Havsnäs, Alanäs",Strömsund,,64.051999,15.810394,0,0,1000,,1,0,0
6081041,Björnmyren,Norra Järvafältet,Järfälla,,59.439924,17.854223,0,0,200,,1,0,0
6081803,Dyvikskärret,,Trosa,,58.934605,17.586669,0,0,200,,1,0,1
6081805,Kallviksudden,,Trosa,,58.937099,17.588896,0,0,100,,1,0,1
6085498,"Lejden, Altuna",,Sigtuna,,59.648120,18.009434,0,0,500,,1,0,1
6096379,Lillsjön,Gnesta,Gnesta,,59.047091,17.320624,0,0,100,,1,0,0
6107409,Klämmingsbergsbadet,Klämmingsberg,Gnesta,,59.081541,17.311290,0,0,150,,1,0,0
6107445,Mariefreds gästhamn,Mariefred,Strängnäs,,59.257041,17.220677,0,0,100,,1,0,0
6107483,Gripsholms värdshus,Mariefred,Strängnäs,,59.257946,17.222456,0,0,50,,1,0,0
6107486,Gripsholms slottspaviljong,Mariefred,Strängnäs,,59.258070,17.219249,0,0,75,,1,0,0
6110932,Simpsundsholmarna,Stendörrens naturreservat,Nyköping,,58.747020,17.376499,0,0,75,,1,0,0
6113336,Malmby bergtäkt,,Strängnäs,,59.321274,17.066948,0,0,250,,1,0,1
6113478,Ljungby,,Gotland,,57.432434,18.604208,0,0,150,,1,0,1
6113479,Graunen,,Gotland,,57.433933,18.607936,0,0,100,,1,0,1
6113481,Gurfilesmyr,,Gotland,,57.439731,18.601352,0,0,250,,1,0,1
6113483,Klockarvät,,Gotland,,57.448321,18.592279,0,0,50,,1,0,1
6113485,Nyhagevät,,Gotland,,57.442771,18.616309,0,0,100,,1,0,1
6113487,Ådrebrovät,,Gotland,,57.446126,18.616138,0,0,150,,1,0,1
6113488,Brunnhagen,,Gotland,,57.439977,18.611934,0,0,300,,1,0,1
6113490,Vällar,,Gotland,,57.445894,18.607766,0,0,300,,1,0,1
6115531,Stora Sandviken,"Nynäs naturreservat, Nyköpingsdelen",Nyköping,,58.794144,17.418845,0,0,150,,1,0,0
6119286,"Vadarstranden, näset",Tullgarnområdet,Södertälje,,58.946414,17.617822,0,0,150,,1,0,0
6121726,Fält vid Likkistlocket,Harlinge gård,Gnesta,,58.944788,17.350484,0,0,100,,1,0,0
6136330,Lugnet,,Gotland,,57.326561,18.536664,0,0,200,,1,0,1
6144181,Gimmerön,Revsundssjön,Bräcke,,62.811682,15.327109,0,0,300,,1,0,0
6156993,Borgmästarhagskolan,,Nyköping,,58.756168,17.032399,0,0,100,,1,0,1
6159146,"Nya (södra) kyrkogården, södra ingången","Nya (södra) kyrkogården, Strängnäs",Strängnäs,,59.353004,17.013544,0,0,150,,1,0,0
6166770,Fält vid Nora,Nora trädgård,Trosa,,58.945599,17.522664,0,0,100,,1,0,0
6176530,Fruktön,Södertuna slott,Gnesta,,59.070166,17.308838,0,0,100,,1,0,0
6176598,Gnesta scoutstuga,Gnesta,Gnesta,,59.059351,17.302594,0,0,75,,1,0,0
6179071,Fågelsången,,Strängnäs,,59.262028,17.237826,0,0,125,,1,0,1
6190501,Hanviksviken,,Tyresö,,59.229115,18.196508,0,0,300,,1,0,1
6217534,Rommunds,Fide,Gotland,,57.079748,18.326764,0,0,250,,1,0,0
6217536,Österby,Fide,Gotland,,57.082697,18.328129,0,0,250,,1,0,0
6259546,Kilen,,Gotland,,57.628151,18.351234,0,0,250,,1,0,1
6259547,Massupplaget,Kilen,Gotland,,57.628670,18.346985,0,0,75,,1,0,0
6271135,Hundparken,"Nya (södra) kyrkogården, Strängnäs",Strängnäs,,59.356896,17.017209,0,0,50,,1,0,0
6271138,Fackverksstolpen,Gorsingeholm,Strängnäs,,59.351113,17.045155,0,0,25,,1,0,0
6273041,Aumunds,,Gotland,,57.630412,18.581831,0,0,100,,1,0,1
6273043,Burs,,Gotland,,57.629411,18.573782,0,0,150,,1,0,1
6273045,Stora bevattningsdammen,Burs,Gotland,,57.629046,18.578588,0,0,50,,1,0,0
6273046,Lilla bevattningsdammen,Burs,Gotland,,57.629017,18.579648,0,0,25,,1,0,0
6278349,Korsrum,,Gotland,,57.590857,18.724565,0,0,100,,1,0,1
6284135,Fjällen,"Nynäs naturreservat, Trosadelen",Trosa,,58.827686,17.398984,0,0,100,,1,0,0
6284136,Södra Klacka,,Trosa,,58.822143,17.404167,0,0,75,,1,0,1
6284138,Lötstugan,,Trosa,,58.821780,17.401409,0,0,100,,1,0,1
6284140,Mellanstugan,"Nynäs naturreservat, Nyköpingsdelen",Nyköping,,58.818836,17.409826,0,0,75,,1,0,0
6288211,Unghanse,,Gotland,,57.521745,18.220107,0,0,150,,1,0,1
6288213,Övide,,Gotland,,57.519690,18.216028,0,0,200,,1,0,1
6288218,Hällingsmyr,,Gotland,,57.521499,18.198996,0,0,200,,1,0,1
6288219,Käldhagen,,Gotland,,57.518286,18.207737,0,0,300,,1,0,1
6288220,Viltvattnet,Käldhagen,Gotland,,57.515801,18.204817,0,0,75,,1,0,0
6288221,Runtlunden,,Gotland,,57.509881,18.190175,0,0,250,,1,0,1
6288226,Björkänge,,Gotland,,57.503878,18.170178,0,0,100,,1,0,1
6306355,Björksund,Hölö,Södertälje,,58.991417,17.608561,0,0,300,,1,0,0
6314067,Raukområdet,Holmhällar,Gotland,,56.930246,18.294469,0,0,50,,1,0,0
6314068,Dungen,Holmhällar,Gotland,,56.932232,18.293140,0,0,100,,1,0,0
6314069,Pensionatet,Holmhällar,Gotland,,56.933883,18.287480,0,0,100,,1,0,0
6314070,Åkrarna,Holmhällar,Gotland,,56.932521,18.290481,0,0,100,,1,0,0
6314616,Femteburg,,Gotland,,56.922432,18.133231,0,0,50,,1,0,1
6314619,Fjärdeburg,,Gotland,,56.922280,18.131120,0,0,50,,1,0,1
6314620,Tridburg,,Gotland,,56.922123,18.129332,0,0,50,,1,0,1
6314628,Lajrsnabb,,Gotland,,56.926619,18.131623,0,0,75,,1,0,1
6314662,Najdungen,Husrygg,Gotland,,56.932026,18.140004,0,0,100,,1,0,0
6314803,Lundars naturreservat,,Gotland,,56.932526,18.264762,0,0,200,,1,0,1
6314804,Bäcken,Lundars naturreservat,Gotland,,56.932491,18.259471,0,0,25,,1,0,0
6322577,Sandvik,Stångberga,Vallentuna,,59.615644,18.341550,0,0,200,,1,0,0
6342552,Nyäng (ridanläggningen),,Nyköping,,58.718252,17.033468,0,0,150,,1,0,1
6345639,Trillingsbergsvägen,"Bryngelstorp, Nyköping",Nyköping,,58.757142,17.057471,0,0,75,,1,0,0
6359163,"Nyköpingsån, nedanför NK-villan",Nyköping,Nyköping,,58.749495,17.010831,0,0,50,,1,0,0
6359710,"Viltvattnet, stora dammar, Sandbacken",,Norrtälje,,59.908142,18.836881,0,0,200,,1,0,1
6359711,"Viltvattnet, små dammar, Sandbacken",,Norrtälje,,59.906935,18.844768,0,0,75,,1,0,1
6365071,Östra Rundgatan vid gamla Försäkringskassan,Nyköping,Nyköping,,58.756722,17.013858,0,0,50,,1,0,0
6369621,Viltvatten Estuna-Karby,,Norrtälje,,59.803411,18.638263,0,0,250,,1,0,1
6370076,Viltvatten Östra Syninge,,Norrtälje,,59.758166,18.504603,0,0,100,,1,0,1
6370098,Viltvatten Fixbyle,,Norrtälje,,59.817848,18.388092,0,0,150,,1,0,1
6370336,"Stor-Kärret, våtmarken",,Uppsala,,59.784416,17.556818,0,0,125,,1,0,1
6384842,Hamnen,Gnisvärd,Gotland,,57.502850,18.112174,0,0,75,,1,0,0
6384843,Norra Gnisvärd,Gnisvärd,Gotland,,57.508216,18.111446,0,0,150,,1,0,0
6384844,Lagunen,Gnisvärd,Gotland,,57.501228,18.113432,0,0,100,,1,0,0
6384847,Malmunde,Tofta strand,Gotland,,57.486736,18.129880,0,0,75,,1,0,0
6384849,Strandrestaurangen,Tofta strand,Gotland,,57.486355,18.127652,0,0,75,,1,0,0
6384850,Surflogiet,Tofta strand,Gotland,,57.484037,18.126520,0,0,75,,1,0,0
6384851,Södra campingen,Tofta strand,Gotland,,57.482671,18.126601,0,0,75,,1,0,0
6384852,Skallhajden,Tofta södra,Gotland,,57.476982,18.123834,0,0,150,,1,0,0
6384862,Poliskontrollplatsen,Tofta södra,Gotland,,57.479894,18.125873,0,0,75,,1,0,0
6384863,Snåltorp,Tofta södra,Gotland,,57.465751,18.121624,0,0,150,,1,0,0
6384867,Rangstäde,Tofta södra,Gotland,,57.469674,18.126763,0,0,75,,1,0,0
6384868,Bottarhage,Tofta södra,Gotland,,57.472142,18.129269,0,0,75,,1,0,0
6384869,Guteby,Tofta södra,Gotland,,57.478170,18.138037,0,0,150,,1,0,0
6384871,Stajnmyr,Tofta södra,Gotland,,57.481695,18.137228,0,0,100,,1,0,0
6384873,Valvhage,,Gotland,,57.474407,18.145699,0,0,150,,1,0,1
6384874,Bällingsmyr,,Gotland,,57.466862,18.161105,0,0,150,,1,0,1
6384875,Vikmyr,,Gotland,,57.470113,18.168436,0,0,250,,1,0,1
6384877,Stajnskog,,Gotland,,57.473804,18.174724,0,0,150,,1,0,1
6384878,Sigvards,,Gotland,,57.475837,18.180760,0,0,150,,1,0,1
6384941,Lilla Melaker,,Gotland,,57.263648,18.118786,0,0,50,,1,0,1
6384942,Hammaraker,,Gotland,,57.268233,18.119388,0,0,100,,1,0,1
6384943,Hammarhagen,,Gotland,,57.271016,18.123547,0,0,125,,1,0,1
6384944,Bruten,,Gotland,,57.274469,18.125110,0,0,150,,1,0,1
6384945,Nyhagen,,Gotland,,57.274805,18.130437,0,0,75,,1,0,1
6384947,Bäne,,Gotland,,57.276606,18.136986,0,0,100,,1,0,1
6384948,Hägur,,Gotland,,57.274567,18.135845,0,0,75,,1,0,1
6384949,Nyhagen,,Gotland,,57.273590,18.141531,0,0,200,,1,0,1
6384950,Storhagen,,Gotland,,57.274008,18.147496,0,0,100,,1,0,1
6384951,Myggtäppan,,Gotland,,57.271089,18.144244,0,0,100,,1,0,1
6384952,Hägur,,Gotland,,57.271478,18.152742,0,0,150,,1,0,1
6384953,Lillhagen,,Gotland,,57.274401,18.155015,0,0,75,,1,0,1
6384954,Rumhagen,,Gotland,,57.275426,18.164070,0,0,100,,1,0,1
6384955,Hägur,,Gotland,,57.277908,18.167277,0,0,250,,1,0,1
6384956,Burge,,Gotland,,57.278835,18.179467,0,0,150,,1,0,1
6384957,Dinse,,Gotland,,57.276514,18.185998,0,0,250,,1,0,1
6384958,Tomsarve,,Gotland,,57.274639,18.191909,0,0,75,,1,0,1
6384960,Burge,,Gotland,,57.270871,18.196032,0,0,75,,1,0,1
6384961,Urgude,,Gotland,,57.272362,18.200074,0,0,100,,1,0,1
6384962,Mattsarve,,Gotland,,57.269807,18.197640,0,0,75,,1,0,1
6384964,Sudervik,Ekstakusten,Gotland,,57.270210,18.094459,0,0,150,,1,0,0
6384965,Suderården,Ekstakusten,Gotland,,57.281112,18.096885,0,0,50,,1,0,0
6384966,Norderården,Ekstakusten,Gotland,,57.282627,18.098250,0,0,50,,1,0,0
6384967,Kronvallshagen,,Gotland,,57.278607,18.101879,0,0,250,,1,0,1
6384970,Nordervik,Ekstakusten,Gotland,,57.285011,18.100469,0,0,150,,1,0,0
6384972,Strandänge,,Gotland,,57.288550,18.106164,0,0,150,,1,0,1
6384973,Vavlehagen,,Gotland,,57.291381,18.121840,0,0,150,,1,0,1
6384974,Bevattningsdammen,Vavlehagen,Gotland,,57.291453,18.119388,0,0,50,,1,0,0
6385052,Stumbleaker,,Gotland,,57.291434,18.125712,0,0,100,,1,0,1
6385072,Gässlan,,Gotland,,57.290565,18.116315,0,0,100,,1,0,1
6385074,Backskogen,,Gotland,,57.288740,18.120996,0,0,125,,1,0,1
6385075,Strandhagen,,Gotland,,57.286278,18.110072,0,0,200,,1,0,1
6385076,Mille,,Gotland,,57.283467,18.114025,0,0,150,,1,0,1
6385077,Björklunden,,Gotland,,57.280899,18.121382,0,0,200,,1,0,1
6385078,Lundbryhagen,,Gotland,,57.285793,18.124490,0,0,150,,1,0,1
6385079,Nyaker,,Gotland,,57.286837,18.127724,0,0,50,,1,0,1
6385080,Nyhagen,,Gotland,,57.285191,18.131075,0,0,150,,1,0,1
6385082,Jättbacke,,Gotland,,57.288084,18.128101,0,0,50,,1,0,1
6385083,Sumpbryar,,Gotland,,57.272595,18.115821,0,0,100,,1,0,1
6385084,Gräne,,Gotland,,57.274314,18.110207,0,0,150,,1,0,1
6385085,Hophagen,,Gotland,,57.265688,18.107458,0,0,200,,1,0,1
6385086,Skärsbröiu,,Gotland,,57.246408,18.123116,0,0,75,,1,0,1
6385088,Busebackeudd,Ugnens fågelskyddsområde,Gotland,,57.246024,18.133213,0,0,50,,1,0,0
6385089,Langänge,,Gotland,,57.251384,18.137812,0,0,200,,1,0,1
6385090,Vide,,Gotland,,57.257279,18.136123,0,0,75,,1,0,1
6385092,Gärdet,,Gotland,,57.257483,18.130985,0,0,125,,1,0,1
6385093,Videshagen,,Gotland,,57.260738,18.139177,0,0,150,,1,0,1
6385094,Suderhagen,,Gotland,,57.263842,18.141612,0,0,200,,1,0,1
6385095,Hauglunden,,Gotland,,57.269302,18.135575,0,0,200,,1,0,1
6385096,Gränstuar,,Gotland,,57.267646,18.144370,0,0,100,,1,0,1
6395735,Nynäs kanal nedanför orangeriet,"Nynäs naturreservat, Nyköpingsdelen",Nyköping,,58.805997,17.365818,0,0,50,,1,0,0
6395744,"Trosaån, dämme nedanför Centrumvägen",Vagnhärad,Trosa,,58.941896,17.474810,0,0,25,,1,0,0
6397316,Kalvarbo,,Nyköping,,58.896727,17.130064,0,0,125,,1,0,1
6397317,Rudås,,Nyköping,,58.895780,17.121620,0,0,150,,1,0,1
6397318,Vällkärr,,Nyköping,,58.899636,17.073650,0,0,200,,1,0,1
6398068,Häftings fiskeläge,,Gotland,,57.877328,18.621402,0,0,200,,1,0,1
6399245,Orio,,Nyköping,,58.716554,17.017128,0,0,200,,1,0,1
6399969,"Gamla Grisslehamn viken, med Inra och Yttra Norrberget",,Norrtälje,,59.991942,18.880836,0,0,150,,1,0,1
6400994,Kibrunna viltvatten,,Uppsala,,59.794554,17.498364,0,0,100,,1,0,1
6402272,"Väsbymalm, SO viltvatten",Gamla Bälingemossar,Uppsala,,59.960469,17.457374,0,0,200,,1,0,0
6402599,Husbydammarna,Husbydammarna med omgivningar,Uppsala,,59.979881,17.715074,0,0,300,,1,0,0
6402642,Jönsbolssjön,Almunge,Uppsala,,59.855592,18.031443,0,0,400,,1,0,0
6402659,Myran,,Uppsala,,59.895010,18.102167,0,0,250,,1,0,1
6402663,Kärven,Kärven med omgivning,Uppsala,,59.908646,18.162381,0,0,2000,,1,0,0
6402674,"Skedviken västra, Fasterna",Kärven med omgivning,Norrtälje,,59.767892,18.259525,0,0,1000,,1,0,0
6402678,"Skedviken norra, Fasterna",Kärven med omgivning,Norrtälje,,59.780939,18.285792,0,0,1000,,1,0,0
6402682,"Skedviken östra, Fasterna",Kärven med omgivning,Norrtälje,,59.769276,18.301422,0,0,1000,,1,0,0
6402684,"Skedviken södra, Fasterna",Kärven med omgivning,Norrtälje,,59.758121,18.278587,0,0,1000,,1,0,0
6402968,"Backas viltvatten, Täby",,Norrtälje,,59.714976,18.522543,0,0,150,,1,0,1
6403440,Svanbergaviken,Erken,Norrtälje,,59.838220,18.650463,0,0,400,,1,0,0
6403450,Dunderdammen (Byle viltvatten),,Norrtälje,,59.783104,18.595387,0,0,200,,1,0,1
6403452,Undra dammarna,,Norrtälje,,59.784488,18.599277,0,0,75,,1,0,1
6403465,Skogstorp viltvatten,"Skogstorp, Roslags-Bro",Norrtälje,,59.800700,18.775679,0,0,100,,1,0,0
6403553,Brändudden,Norrtäljeviken,Norrtälje,,59.783340,18.935947,0,0,150,,1,0,0
6403563,Norrkalven,,Norrtälje,,59.784831,19.098408,0,0,500,,1,0,1
6403569,Österhamn,,Norrtälje,,59.777566,19.089990,0,0,200,,1,0,1
6403571,Båthusviken,,Norrtälje,,59.773338,19.076516,0,0,200,,1,0,1
6403582,Räfsnäs såg,,Norrtälje,,59.741476,19.074791,0,0,150,,1,0,1
6404982,Stormaren,"Gisslingö, Rådmansö/Vätö",Norrtälje,,59.779429,19.173650,0,0,200,,1,0,0
6404985,Gisslingöfladen,"Gisslingö, Rådmansö/Vätö",Norrtälje,,59.773813,19.166033,0,0,300,,1,0,0
6404987,Duvnäsviken,"Gisslingö, Rådmansö/Vätö",Norrtälje,,59.780116,19.196153,0,0,150,,1,0,0
6405028,Västra Stomnarö,,Norrtälje,,59.685553,18.877233,0,0,500,,1,0,1
6405043,Norra Kallskär,"Kallskärs skärgård, Blidö sn",Norrtälje,,59.501578,19.172069,0,0,300,,1,0,0
6405689,Stranden N Sigsarve,Häftings,Gotland,,57.862881,18.616632,0,0,200,,1,0,0
6405690,Stranden S Häftings fiskeläge,Häftings,Gotland,,57.871600,18.619641,0,0,250,,1,0,0
6405691,Udden,Häftings,Gotland,,57.867492,18.616560,0,0,100,,1,0,0
6406807,Lida,,Nyköping,,58.895437,17.226211,0,0,150,,1,0,1
6406820,Nytäppan,,Nyköping,,58.900444,17.248597,0,0,125,,1,0,1
6406834,Esta 2,,Nyköping,,58.896184,17.243404,0,0,75,,1,0,1
6407428,Estaåsen (södra),,Nyköping,,58.897539,17.247447,0,0,150,,1,0,1
6407429,Estaåsen (norra),,Nyköping,,58.901952,17.256726,0,0,150,,1,0,1
6407431,Kalvsätter (blåbärsskogen),,Nyköping,,58.903167,17.246081,0,0,150,,1,0,1
6407435,"Estaområdet, Kohagen",,Nyköping,,58.897613,17.253699,0,0,150,,1,0,1
6412585,Karlängsberget,,Nyköping,,58.801014,17.009950,0,0,250,,1,0,1
6412600,Holmstuguvägen,,Nyköping,,58.725883,17.065897,0,0,150,,1,0,1
6412602,Notbergsudden,,Nyköping,,58.735483,17.042568,0,0,100,,1,0,1
6412605,Bastenshäll,,Nyköping,,58.737866,17.031941,0,0,100,,1,0,1
6412607,Hästhagshällen,,Nyköping,,58.732551,17.051479,0,0,100,,1,0,1
6412617,Stentorp,,Nyköping,,58.720347,17.015915,0,0,200,,1,0,1
6415229,Magnuse,,Gotland,,57.304062,18.264753,0,0,200,,1,0,1
6415231,Bondarve,,Gotland,,57.300379,18.265355,0,0,150,,1,0,1
6415232,Rovide,,Gotland,,57.476943,18.199068,0,0,150,,1,0,1
6415235,Kullården,,Gotland,,57.154686,18.449950,0,0,75,,1,0,1
6415236,Djaupkrok,,Gotland,,57.154354,18.438191,0,0,100,,1,0,1
6415237,Bybod,,Gotland,,57.151285,18.427456,0,0,100,,1,0,1
6415238,Ajkstviken,Sigdesholm,Gotland,,57.157424,18.463649,0,0,50,,1,0,0
6415239,Aburvarpet,Sigdesholm,Gotland,,57.156678,18.465679,0,0,50,,1,0,0
6415240,Sandhaken,Sigdesholm,Gotland,,57.155441,18.471428,0,0,75,,1,0,0
6415241,Djaupgrasården,Sigdesholm,Gotland,,57.155884,18.475507,0,0,75,,1,0,0
6415242,Raudstajn,,Gotland,,57.164638,18.469937,0,0,150,,1,0,1
6415243,Västården,,Gotland,,57.163708,18.463344,0,0,75,,1,0,1
6415244,Hästklasen,,Gotland,,57.162870,18.460505,0,0,75,,1,0,1
6415245,Algyl,,Gotland,,57.163406,18.457648,0,0,50,,1,0,1
6415246,Kroken,,Gotland,,57.162359,18.455807,0,0,75,,1,0,1
6415247,Tallården,,Gotland,,57.160639,18.455546,0,0,50,,1,0,1
6415248,Hallvide,,Gotland,,57.174272,18.391083,0,0,150,,1,0,1
6415249,Gudings,,Gotland,,57.174272,18.396733,0,0,150,,1,0,1
6415250,Nygårds,,Gotland,,57.170230,18.392026,0,0,150,,1,0,1
6415251,Gammelhagen,,Gotland,,57.178557,18.382890,0,0,150,,1,0,1
6415252,Bölske,,Gotland,,57.170439,18.384957,0,0,150,,1,0,1
6415253,Käldhagar,,Gotland,,57.167390,18.405546,0,0,300,,1,0,1
6415254,Baugar,,Gotland,,57.172874,18.419048,0,0,200,,1,0,1
6415255,Muslunde,,Gotland,,57.167663,18.423431,0,0,150,,1,0,1
6415256,Käldustenar,Uggardrummet,Gotland,,57.164814,18.438667,0,0,75,,1,0,0
6415257,Gudings slott,Uggardrummet,Gotland,,57.160264,18.431004,0,0,200,,1,0,0
6415258,Småbåtshamnen,Ronehamns hamn,Gotland,,57.173541,18.490841,0,0,125,,1,0,0
6415259,Hamnbassängen,Ronehamns hamn,Gotland,,57.172304,18.490491,0,0,75,,1,0,0
6415260,Jakesården,,Gotland,,57.175786,18.497767,0,0,100,,1,0,1
6415261,Västården,,Gotland,,57.177933,18.506382,0,0,150,,1,0,1
6415262,Mjaugrunnsården,,Gotland,,57.179190,18.510227,0,0,150,,1,0,1
6415263,Slagnätsården,,Gotland,,57.183610,18.519048,0,0,150,,1,0,1
6415264,Staf,,Gotland,,57.186950,18.528642,0,0,150,,1,0,1
6415265,Boarård,Hummelbosholm,Gotland,,57.191930,18.555403,0,0,75,,1,0,0
6415267,Hanball,Bandlundeviken,Gotland,,57.207867,18.548279,0,0,50,,1,0,0
6415268,Ajstagrunn,Bandlundeviken,Gotland,,57.207940,18.557208,0,0,75,,1,0,0
6415269,Kapellet,Kapelludden,Gotland,,57.219921,18.642647,0,0,75,,1,0,0
6415270,Kapellåkern,,Gotland,,57.222026,18.645621,0,0,150,,1,0,1
6415271,KUllar,,Gotland,,57.223977,18.642378,0,0,100,,1,0,1
6415736,Fiskeläget,Nyhamn,Gotland,,57.762822,18.414287,0,0,75,,1,0,0
6415737,Norra stranden,Nyhamn,Gotland,,57.765726,18.415957,0,0,200,,1,0,0
6415738,Södra stranden,Nyhamn,Gotland,,57.759846,18.413227,0,0,200,,1,0,0
6415740,Strandhagen,,Gotland,,57.757282,18.417233,0,0,150,,1,0,1
6415741,Tjauls,,Gotland,,57.750486,18.414089,0,0,300,,1,0,1
6415743,Udden,Tjauls,Gotland,,57.753434,18.409624,0,0,75,,1,0,0
6415744,Tjaulsvägen,Tjauls,Gotland,,57.751833,18.419209,0,0,125,,1,0,0
6415746,Bruksskogen,,Gotland,,57.746981,18.415904,0,0,150,,1,0,1
6415748,Stranden S om åmynningen,Lummelundsbruk,Gotland,,57.740432,18.400426,0,0,125,,1,0,0
6415749,Stora parkeringen,Lummelundsbruk,Gotland,,57.738375,18.403255,0,0,75,,1,0,0
6417311,"Bergshamra bro, med inre viken och ån",,Norrtälje,,59.637170,18.634643,0,0,250,,1,0,1
6417826,Stora Sindarve,,Gotland,,56.977303,18.324599,0,0,250,,1,0,1
6419590,Dalfällan,Ekensbergs friluftsområde,Nyköping,,58.772351,17.051461,0,0,150,,1,0,0
6419600,Svanstalöt,Ekensbergs friluftsområde,Nyköping,,58.774623,17.040277,0,0,75,,1,0,0
6419607,Åläng,,Gnesta,,58.958919,17.298624,0,0,150,,1,0,1
6426982,Enköpingsån,Dyarna,Enköping,,59.622186,17.073883,0,0,1000,,1,0,0
6427678,Gäddkrok,,Gotland,,56.925139,18.249212,0,0,100,,1,0,1
6427792,Bryngelstorpsskolan,"Bryngelstorp, Nyköping",Nyköping,,58.757267,17.067155,0,0,100,,1,0,0
6430107,"Långeggen, Undersåker",,Åre,,63.156292,13.032713,0,0,300,,1,0,1
6434777,Södra maden,Funbosjön,Uppsala,,59.858335,17.866269,0,0,100,,1,0,0
6435768,"Sandberget, Föllinge",,Krokom,,63.800459,14.338953,0,0,1000,,1,0,1
6435769,"Sand, Föllinge",,Krokom,,63.797009,14.349033,0,0,300,,1,0,1
6435770,"Näset, Föllinge",,Krokom,,63.791586,14.336205,0,0,400,,1,0,1
6435771,Grustäkten,"Näset, Föllinge",Krokom,,63.790098,14.328515,0,0,200,,1,0,0
6436341,Uvberget,,Gnesta,,59.113287,17.061621,0,0,250,,1,0,1
6436349,Grå ladan,,Gnesta,,59.116944,17.062385,0,0,125,,1,0,1
6437451,Västgårdsbodarna,Gåxsjö,Strömsund,,63.688343,15.109430,0,0,200,,1,0,0
6439971,Ugnsberget,,Nyköping,,58.805629,17.182337,0,0,200,,1,0,1
6439973,Hökkärrstugan,,Nyköping,,58.814650,17.229472,0,0,150,,1,0,1
6439974,Bårdkärret,,Nyköping,,58.813250,17.235005,0,0,100,,1,0,1
6439975,Gumpekulla gamla tomt,,Nyköping,,58.815385,17.240961,0,0,75,,1,0,1
6439976,Björnängen,,Nyköping,,58.810989,17.238248,0,0,75,,1,0,1
6439977,Glastorps gamla tomt,,Nyköping,,58.812036,17.240943,0,0,75,,1,0,1
6439978,Lilla Ringola gamla tomt,,Nyköping,,58.808761,17.245030,0,0,100,,1,0,1
6442267,Lagnöklubb,,Trosa,,58.868831,17.559342,0,0,200,,1,0,1
6442268,Furskär,,Trosa,,58.874636,17.556476,0,0,75,,1,0,1
6442269,Skettnefjärden,,Trosa,,58.826012,17.490998,0,0,500,,1,0,1
6442270,Laxkroksholmarna,,Trosa,,58.806248,17.539696,0,0,150,,1,0,1
6442271,Södra Gålklubben,,Trosa,,58.802093,17.581342,0,0,100,,1,0,1
6462518,"Grustag, Margretelund",Grustag  Svealund  Vidbo sn,Sigtuna,,59.703050,17.967608,0,0,300,,1,0,0
6475654,Dunsviken,,Norrtälje,,59.858732,18.484032,0,0,200,,1,0,1
6479178,"Nynäs NR, Evedals våtmark",,Nyköping,,58.812943,17.383524,0,0,250,,1,0,1
6479181,"Nynäs NR, Aspvretens våtmark",,Nyköping,,58.811817,17.402613,0,0,100,,1,0,1
6479184,"Nynäs NR, Vretaskogens våtmark",,Nyköping,,58.809077,17.410626,0,0,100,,1,0,1
6479188,"Nynäs NR, Strömmingstorps våtmark, Nyköping - Trosa",,Nyköping,,58.809854,17.423948,0,0,250,,1,0,1
6479213,"Nynäs NR, Ogenkärr","Nynäs naturreservat, Trosadelen",Trosa,,58.845169,17.394375,0,0,100,,1,0,0
6479215,"Nynäs NR, Kovervikens våtmark",,Nyköping,,58.796364,17.428493,0,0,100,,1,0,1
6479216,"Nynäs NR, Stora Breviks våtmark",,Nyköping,,58.795713,17.378870,0,0,150,,1,0,1
6479217,"Nynäs NR, Lilla Breviks våtmark",,Nyköping,,58.794196,17.374612,0,0,75,,1,0,1
6479218,"Nynäs NR, Ekkärrets våtmark",,Nyköping,,58.809342,17.393729,0,0,300,,1,0,1
6479316,Metsjön,"Fasterna/Rimbo, med Metsjön",Norrtälje,,59.733499,18.263801,0,0,1000,,1,0,0
6496579,Källgårds backar,,Gotland,,57.539434,18.208006,0,0,125,,1,0,1
6496659,Fd. grustäkten,Tajnungs,Gotland,,57.863884,18.685380,0,0,150,,1,0,0
6510436,"Sörsjön, Tämnaren",,Uppsala,,60.116934,17.321279,0,0,1000,,1,0,1
6523333,Kuse,,Gotland,,57.587737,18.208887,0,0,100,,1,0,1
6523435,Hallbros,,Gotland,,57.585551,18.215166,0,0,200,,1,0,1
6523437,Edwards väg,Hallbros,Gotland,,57.586417,18.213315,0,0,50,,1,0,0
6523438,Hallbrosvägen,Hallbros,Gotland,,57.585185,18.215930,0,0,100,,1,0,0
6523439,Parken,Suderbys,Gotland,,57.573881,18.218822,0,0,100,,1,0,0
6523440,Herrgården,Suderbys,Gotland,,57.575244,18.213917,0,0,125,,1,0,0
6523441,Golfbanan,Suderbys,Gotland,,57.578789,18.216927,0,0,200,,1,0,0
6523443,Byraker,,Gotland,,57.572952,18.216208,0,0,100,,1,0,1
